,Serve Standing Player,Serve Standing Player2,Serve Rating,% 1st Serve,% 1st Serve Points Won,% 2nd Serve Points Won,% Service Games Won,Avg. Aces/ Match,Avg. Double Faults/Match,My score,My Rank,Unnamed: 0,Label,Score,Score bucket,Feature,Contribution,Rank Bucket
428,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,428,Jenson Brooksby,260.8,260.8,% 1st Serve,-0.7624999999999953,"70-
80%"
429,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,429,Jenson Brooksby,260.8,260.8,% 1st Serve Points Won,-5.587499999999996,"70-
80%"
430,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,430,Jenson Brooksby,260.8,260.8,% 2nd Serve Points Won,1.762499999999998,"70-
80%"
431,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,431,Jenson Brooksby,260.8,260.8,% Service Games Won,-5.587499999999992,"70-
80%"
432,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,432,Jenson Brooksby,260.8,260.8,Avg. Aces/ Match,-5.062499999999991,"70-
80%"
433,62,Jenson Brooksby,"260,8","0,656","0,662","0,525","0,75","2,8","1,3",260.8,62,433,Jenson Brooksby,260.8,260.8,Avg. Double Faults/Match,1.7749999999999846,"70-
80%"
434,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,434,Alex de Minaur,260.7,260.7,Serve Rating,0.0,"70-
80%"
435,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,435,Alex de Minaur,260.7,260.7,% 1st Serve,-6.862500000000005,"70-
80%"
436,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,436,Alex de Minaur,260.7,260.7,% 1st Serve Points Won,-2.6875000000000013,"70-
80%"
437,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,437,Alex de Minaur,260.7,260.7,% 2nd Serve Points Won,1.6624999999999948,"70-
80%"
438,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,438,Alex de Minaur,260.7,260.7,% Service Games Won,-2.387499999999996,"70-
80%"
439,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,439,Alex de Minaur,260.7,260.7,Avg. Aces/ Match,-4.16250000000001,"70-
80%"
440,63,Alex de Minaur,"260,7","0,595","0,691","0,524","0,782","3,7","2,2",260.7,63,440,Alex de Minaur,260.7,260.7,Avg. Double Faults/Match,0.8750000000000075,"70-
80%"
441,64,Jiri Lehecka,"260,5","0,648","0,672","0,507","0,754","5,1","2,7",260.50000000000006,64,441,Jiri Lehecka,260.50000000000006,260.5,Serve Rating,0.0,"70-
80%"
442,64,Jiri Lehecka,"260,5","0,648","0,672","0,507","0,754","5,1","2,7",260.50000000000006,64,442,Jiri Lehecka,260.50000000000006,260.5,% 1st Serve,-1.5624999999999878,"70-
80%"
443,64,Jiri Lehecka,"260,5","0,648","0,672","0,507","0,754","5,1","2,7",260.50000000000006,64,443,Jiri Lehecka,260.50000000000006,260.5,% 1st Serve Points Won,-4.587499999999995,"70-
80%"
444,64,Jiri Lehecka,"260,5","0,648","0,672","0,507","0,754","5,1","2,7",260.50000000000006,64,444,Jiri Lehecka,260.50000000000006,260.5,% 2nd Serve Points Won,-0.037500000000001,"70-
80%"
445,64,Jiri Lehecka,"260,5","0,648","0,672","0,507","0,754","5,1","2,7",260.50000000000006,64,445,Jiri Lehecka,260.50000000000006,260.5,% Service Games Won,-5.187499999999989,"70-
80%"
446,64,Jiri Lehecka,"260,5","0,648","0,672","0,507","0,754","5,1","2,7",260.50000000000006,64,446,Jiri Lehecka,260.50000000000006,260.5,Avg. Aces/ Match,-2.762499999999978,"70-
80%"
447,64,Jiri Lehecka,"260,5","0,648","0,672","0,507","0,754","5,1","2,7",260.50000000000006,64,447,Jiri Lehecka,260.50000000000006,260.5,Avg. Double Faults/Match,0.3750000000000076,"70-
80%"
448,65,J.J. Wolf,"259,9","0,599","0,715","0,485","0,763","6,8","3,1",259.9,65,448,J.J. Wolf,259.9,259.9,Serve Rating,0.0,"70-
80%"
449,65,J.J. Wolf,"259,9","0,599","0,715","0,485","0,763","6,8","3,1",259.9,65,449,J.J. Wolf,259.9,259.9,% 1st Serve,-6.462499999999999,"70-
80%"
450,65,J.J. Wolf,"259,9","0,599","0,715","0,485","0,763","6,8","3,1",259.9,65,450,J.J. Wolf,259.9,259.9,% 1st Serve Points Won,-0.2875000000000005,"70-
80%"
451,65,J.J. Wolf,"259,9","0,599","0,715","0,485","0,763","6,8","3,1",259.9,65,451,J.J. Wolf,259.9,259.9,% 2nd Serve Points Won,-2.237500000000012,"70-
80%"
452,65,J.J. Wolf,"259,9","0,599","0,715","0,485","0,763","6,8","3,1",259.9,65,452,J.J. Wolf,259.9,259.9,% Service Games Won,-4.287500000000006,"70-
80%"
453,65,J.J. Wolf,"259,9","0,599","0,715","0,485","0,763","6,8","3,1",259.9,65,453,J.J. Wolf,259.9,259.9,Avg. Aces/ Match,-1.0624999999999882,"70-
80%"
454,65,J.J. Wolf,"259,9","0,599","0,715","0,485","0,763","6,8","3,1",259.9,65,454,J.J. Wolf,259.9,259.9,Avg. Double Faults/Match,-0.0250000000000211,"70-
80%"
455,66,Alejandro Davidovich Fokina,"259,8","0,673","0,656","0,525","0,741","3,1","2,8",259.8,66,455,Alejandro Davidovich Fokina,259.8,259.8,Serve Rating,0.0,"70-
80%"
456,66,Alejandro Davidovich Fokina,"259,8","0,673","0,656","0,525","0,741","3,1","2,8",259.8,66,456,Alejandro Davidovich Fokina,259.8,259.8,% 1st Serve,0.937500000000001,"70-
80%"
457,66,Alejandro Davidovich Fokina,"259,8","0,673","0,656","0,525","0,741","3,1","2,8",259.8,66,457,Alejandro Davidovich Fokina,259.8,259.8,% 1st Serve Points Won,-6.187500000000005,"70-
80%"
458,66,Alejandro Davidovich Fokina,"259,8","0,673","0,656","0,525","0,741","3,1","2,8",259.8,66,458,Alejandro Davidovich Fokina,259.8,259.8,% 2nd Serve Points Won,1.7624999999999975,"70-
80%"
459,66,Alejandro Davidovich Fokina,"259,8","0,673","0,656","0,525","0,741","3,1","2,8",259.8,66,459,Alejandro Davidovich Fokina,259.8,259.8,% Service Games Won,-6.487499999999989,"70-
80%"
460,66,Alejandro Davidovich Fokina,"259,8","0,673","0,656","0,525","0,741","3,1","2,8",259.8,66,460,Alejandro Davidovich Fokina,259.8,259.8,Avg. Aces/ Match,-4.762499999999981,"70-
80%"
461,66,Alejandro Davidovich Fokina,"259,8","0,673","0,656","0,525","0,741","3,1","2,8",259.8,66,461,Alejandro Davidovich Fokina,259.8,259.8,Avg. Double Faults/Match,0.2749999999999851,"70-
80%"
462,67,Dusan Lajovic,"258,7","0,677","0,656","0,508","0,726","3,5","1,5",258.70000000000005,67,462,Dusan Lajovic,258.70000000000005,258.7,Serve Rating,0.0,"70-
80%"
463,67,Dusan Lajovic,"258,7","0,677","0,656","0,508","0,726","3,5","1,5",258.70000000000005,67,463,Dusan Lajovic,258.70000000000005,258.7,% 1st Serve,1.3375000000000248,"70-
80%"
464,67,Dusan Lajovic,"258,7","0,677","0,656","0,508","0,726","3,5","1,5",258.70000000000005,67,464,Dusan Lajovic,258.70000000000005,258.7,% 1st Serve Points Won,-6.187499999999992,"70-
80%"
465,67,Dusan Lajovic,"258,7","0,677","0,656","0,508","0,726","3,5","1,5",258.70000000000005,67,465,Dusan Lajovic,258.70000000000005,258.7,% 2nd Serve Points Won,0.0625000000000094,"70-
80%"
466,67,Dusan Lajovic,"258,7","0,677","0,656","0,508","0,726","3,5","1,5",258.70000000000005,67,466,Dusan Lajovic,258.70000000000005,258.7,% Service Games Won,-7.987499999999995,"70-
80%"
467,67,Dusan Lajovic,"258,7","0,677","0,656","0,508","0,726","3,5","1,5",258.70000000000005,67,467,Dusan Lajovic,258.70000000000005,258.7,Avg. Aces/ Match,-4.362499999999996,"70-
80%"
468,67,Dusan Lajovic,"258,7","0,677","0,656","0,508","0,726","3,5","1,5",258.70000000000005,67,468,Dusan Lajovic,258.70000000000005,258.7,Avg. Double Faults/Match,1.5749999999999964,"70-
80%"
469,68,Albert Ramos-Vinolas,"257,7","0,653","0,661","0,51","0,746","2,5","1,8",257.7,68,469,Albert Ramos-Vinolas,257.7,257.7,Serve Rating,0.0,"70-
80%"
470,68,Albert Ramos-Vinolas,"257,7","0,653","0,661","0,51","0,746","2,5","1,8",257.7,68,470,Albert Ramos-Vinolas,257.7,257.7,% 1st Serve,-1.0624999999999991,"70-
80%"
471,68,Albert Ramos-Vinolas,"257,7","0,653","0,661","0,51","0,746","2,5","1,8",257.7,68,471,Albert Ramos-Vinolas,257.7,257.7,% 1st Serve Points Won,-5.687499999999999,"70-
80%"
472,68,Albert Ramos-Vinolas,"257,7","0,653","0,661","0,51","0,746","2,5","1,8",257.7,68,472,Albert Ramos-Vinolas,257.7,257.7,% 2nd Serve Points Won,0.2625000000000015,"70-
80%"
473,68,Albert Ramos-Vinolas,"257,7","0,653","0,661","0,51","0,746","2,5","1,8",257.7,68,473,Albert Ramos-Vinolas,257.7,257.7,% Service Games Won,-5.9875,"70-
80%"
474,68,Albert Ramos-Vinolas,"257,7","0,653","0,661","0,51","0,746","2,5","1,8",257.7,68,474,Albert Ramos-Vinolas,257.7,257.7,Avg. Aces/ Match,-5.362499999999999,"70-
80%"
475,68,Albert Ramos-Vinolas,"257,7","0,653","0,661","0,51","0,746","2,5","1,8",257.7,68,475,Albert Ramos-Vinolas,257.7,257.7,Avg. Double Faults/Match,1.2749999999999857,"70-
80%"
476,69,Taro Daniel,"257,4","0,616","0,709","0,467","0,741","5,9","1,8",257.4,69,476,Taro Daniel,257.4,257.4,Serve Rating,0.0,"70-
80%"
477,69,Taro Daniel,"257,4","0,616","0,709","0,467","0,741","5,9","1,8",257.4,69,477,Taro Daniel,257.4,257.4,% 1st Serve,-4.7624999999999975,"70-
80%"
478,69,Taro Daniel,"257,4","0,616","0,709","0,467","0,741","5,9","1,8",257.4,69,478,Taro Daniel,257.4,257.4,% 1st Serve Points Won,-0.8875000000000085,"70-
80%"
479,69,Taro Daniel,"257,4","0,616","0,709","0,467","0,741","5,9","1,8",257.4,69,479,Taro Daniel,257.4,257.4,% 2nd Serve Points Won,-4.037499999999995,"70-
80%"
480,69,Taro Daniel,"257,4","0,616","0,709","0,467","0,741","5,9","1,8",257.4,69,480,Taro Daniel,257.4,257.4,% Service Games Won,-6.487499999999999,"70-
80%"
481,69,Taro Daniel,"257,4","0,616","0,709","0,467","0,741","5,9","1,8",257.4,69,481,Taro Daniel,257.4,257.4,Avg. Aces/ Match,-1.962500000000007,"70-
80%"
482,69,Taro Daniel,"257,4","0,616","0,709","0,467","0,741","5,9","1,8",257.4,69,482,Taro Daniel,257.4,257.4,Avg. Double Faults/Match,1.2749999999999864,"70-
80%"
483,70,Mikael Ymer,"256,9","0,675","0,657","0,505","0,741","2,1",3,256.90000000000003,70,483,Mikael Ymer,256.90000000000003,256.9,Serve Rating,0.0,"80-
90%"
484,70,Mikael Ymer,"256,9","0,675","0,657","0,505","0,741","2,1",3,256.90000000000003,70,484,Mikael Ymer,256.90000000000003,256.9,% 1st Serve,1.8749999999999936,"80-
90%"
485,70,Mikael Ymer,"256,9","0,675","0,657","0,505","0,741","2,1",3,256.90000000000003,70,485,Mikael Ymer,256.90000000000003,256.9,% 1st Serve Points Won,-6.737499999999992,"80-
90%"
486,70,Mikael Ymer,"256,9","0,675","0,657","0,505","0,741","2,1",3,256.90000000000003,70,486,Mikael Ymer,256.90000000000003,256.9,% 2nd Serve Points Won,0.237500000000002,"80-
90%"
487,70,Mikael Ymer,"256,9","0,675","0,657","0,505","0,741","2,1",3,256.90000000000003,70,487,Mikael Ymer,256.90000000000003,256.9,% Service Games Won,-6.4874999999999865,"80-
90%"
488,70,Mikael Ymer,"256,9","0,675","0,657","0,505","0,741","2,1",3,256.90000000000003,70,488,Mikael Ymer,256.90000000000003,256.9,Avg. Aces/ Match,-6.237499999999978,"80-
90%"
489,70,Mikael Ymer,"256,9","0,675","0,657","0,505","0,741","2,1",3,256.90000000000003,70,489,Mikael Ymer,256.90000000000003,256.9,Avg. Double Faults/Match,-0.0750000000000024,"80-
90%"
490,71,Soonwoo Kwon,"256,5","0,598","0,697","0,496","0,757","4,8","3,1",256.5,71,490,Soonwoo Kwon,256.5,256.5,Serve Rating,0.0,"80-
90%"
491,71,Soonwoo Kwon,"256,5","0,598","0,697","0,496","0,757","4,8","3,1",256.5,71,491,Soonwoo Kwon,256.5,256.5,% 1st Serve,-5.824999999999997,"80-
90%"
492,71,Soonwoo Kwon,"256,5","0,598","0,697","0,496","0,757","4,8","3,1",256.5,71,492,Soonwoo Kwon,256.5,256.5,% 1st Serve Points Won,-2.737500000000004,"80-
90%"
493,71,Soonwoo Kwon,"256,5","0,598","0,697","0,496","0,757","4,8","3,1",256.5,71,493,Soonwoo Kwon,256.5,256.5,% 2nd Serve Points Won,-0.6625000000000028,"80-
90%"
494,71,Soonwoo Kwon,"256,5","0,598","0,697","0,496","0,757","4,8","3,1",256.5,71,494,Soonwoo Kwon,256.5,256.5,% Service Games Won,-4.887499999999985,"80-
90%"
495,71,Soonwoo Kwon,"256,5","0,598","0,697","0,496","0,757","4,8","3,1",256.5,71,495,Soonwoo Kwon,256.5,256.5,Avg. Aces/ Match,-3.5374999999999845,"80-
90%"
496,71,Soonwoo Kwon,"256,5","0,598","0,697","0,496","0,757","4,8","3,1",256.5,71,496,Soonwoo Kwon,256.5,256.5,Avg. Double Faults/Match,-0.1750000000000183,"80-
90%"
497,72,Joao Sousa,"255,8","0,607","0,686","0,502","0,751","3,6","2,4",255.80000000000004,72,497,Joao Sousa,255.80000000000004,255.8,Serve Rating,0.0,"80-
90%"
498,72,Joao Sousa,"255,8","0,607","0,686","0,502","0,751","3,6","2,4",255.80000000000004,72,498,Joao Sousa,255.80000000000004,255.8,% 1st Serve,-4.925000000000001,"80-
90%"
499,72,Joao Sousa,"255,8","0,607","0,686","0,502","0,751","3,6","2,4",255.80000000000004,72,499,Joao Sousa,255.80000000000004,255.8,% 1st Serve Points Won,-3.837499999999989,"80-
90%"
500,72,Joao Sousa,"255,8","0,607","0,686","0,502","0,751","3,6","2,4",255.80000000000004,72,500,Joao Sousa,255.80000000000004,255.8,% 2nd Serve Points Won,-0.0624999999999936,"80-
90%"
501,72,Joao Sousa,"255,8","0,607","0,686","0,502","0,751","3,6","2,4",255.80000000000004,72,501,Joao Sousa,255.80000000000004,255.8,% Service Games Won,-5.487499999999998,"80-
90%"
502,72,Joao Sousa,"255,8","0,607","0,686","0,502","0,751","3,6","2,4",255.80000000000004,72,502,Joao Sousa,255.80000000000004,255.8,Avg. Aces/ Match,-4.737499999999982,"80-
90%"
503,72,Joao Sousa,"255,8","0,607","0,686","0,502","0,751","3,6","2,4",255.80000000000004,72,503,Joao Sousa,255.80000000000004,255.8,Avg. Double Faults/Match,0.5250000000000105,"80-
90%"
504,73,Jaume Munar,"253,9","0,633","0,68","0,483","0,741","3,9","3,7",253.90000000000003,73,504,Jaume Munar,253.90000000000003,253.9,Serve Rating,0.0,"80-
90%"
505,73,Jaume Munar,"253,9","0,633","0,68","0,483","0,741","3,9","3,7",253.90000000000003,73,505,Jaume Munar,253.90000000000003,253.9,% 1st Serve,-2.324999999999985,"80-
90%"
506,73,Jaume Munar,"253,9","0,633","0,68","0,483","0,741","3,9","3,7",253.90000000000003,73,506,Jaume Munar,253.90000000000003,253.9,% 1st Serve Points Won,-4.4374999999999964,"80-
90%"
507,73,Jaume Munar,"253,9","0,633","0,68","0,483","0,741","3,9","3,7",253.90000000000003,73,507,Jaume Munar,253.90000000000003,253.9,% 2nd Serve Points Won,-1.962499999999988,"80-
90%"
508,73,Jaume Munar,"253,9","0,633","0,68","0,483","0,741","3,9","3,7",253.90000000000003,73,508,Jaume Munar,253.90000000000003,253.9,% Service Games Won,-6.48749999999999,"80-
90%"
509,73,Jaume Munar,"253,9","0,633","0,68","0,483","0,741","3,9","3,7",253.90000000000003,73,509,Jaume Munar,253.90000000000003,253.9,Avg. Aces/ Match,-4.437500000000011,"80-
90%"
510,73,Jaume Munar,"253,9","0,633","0,68","0,483","0,741","3,9","3,7",253.90000000000003,73,510,Jaume Munar,253.90000000000003,253.9,Avg. Double Faults/Match,-0.7749999999999904,"80-
90%"
511,74,Francisco Cerundolo,"253,8","0,615","0,671","0,507","0,748","2,7",3,253.8,74,511,Francisco Cerundolo,253.8,253.8,Serve Rating,0.0,"80-
90%"
512,74,Francisco Cerundolo,"253,8","0,615","0,671","0,507","0,748","2,7",3,253.8,74,512,Francisco Cerundolo,253.8,253.8,% 1st Serve,-4.124999999999993,"80-
90%"
513,74,Francisco Cerundolo,"253,8","0,615","0,671","0,507","0,748","2,7",3,253.8,74,513,Francisco Cerundolo,253.8,253.8,% 1st Serve Points Won,-5.33749999999999,"80-
90%"
514,74,Francisco Cerundolo,"253,8","0,615","0,671","0,507","0,748","2,7",3,253.8,74,514,Francisco Cerundolo,253.8,253.8,% 2nd Serve Points Won,0.4375000000000089,"80-
90%"
515,74,Francisco Cerundolo,"253,8","0,615","0,671","0,507","0,748","2,7",3,253.8,74,515,Francisco Cerundolo,253.8,253.8,% Service Games Won,-5.787500000000001,"80-
90%"
516,74,Francisco Cerundolo,"253,8","0,615","0,671","0,507","0,748","2,7",3,253.8,74,516,Francisco Cerundolo,253.8,253.8,Avg. Aces/ Match,-5.637500000000006,"80-
90%"
517,74,Francisco Cerundolo,"253,8","0,615","0,671","0,507","0,748","2,7",3,253.8,74,517,Francisco Cerundolo,253.8,253.8,Avg. Double Faults/Match,-0.0750000000000016,"80-
90%"
518,75,Pedro Martinez,"253,8","0,652","0,643","0,522","0,736","2,1","3,6",253.79999999999998,75,518,Pedro Martinez,253.8,253.8,Serve Rating,0.0,"80-
90%"
519,75,Pedro Martinez,"253,8","0,652","0,643","0,522","0,736","2,1","3,6",253.79999999999998,75,519,Pedro Martinez,253.8,253.8,% 1st Serve,-0.4250000000000029,"80-
90%"
520,75,Pedro Martinez,"253,8","0,652","0,643","0,522","0,736","2,1","3,6",253.79999999999998,75,520,Pedro Martinez,253.8,253.8,% 1st Serve Points Won,-8.137500000000015,"80-
90%"
521,75,Pedro Martinez,"253,8","0,652","0,643","0,522","0,736","2,1","3,6",253.79999999999998,75,521,Pedro Martinez,253.8,253.8,% 2nd Serve Points Won,1.937499999999997,"80-
90%"
522,75,Pedro Martinez,"253,8","0,652","0,643","0,522","0,736","2,1","3,6",253.79999999999998,75,522,Pedro Martinez,253.8,253.8,% Service Games Won,-6.987499999999996,"80-
90%"
523,75,Pedro Martinez,"253,8","0,652","0,643","0,522","0,736","2,1","3,6",253.79999999999998,75,523,Pedro Martinez,253.8,253.8,Avg. Aces/ Match,-6.237499999999981,"80-
90%"
524,75,Pedro Martinez,"253,8","0,652","0,643","0,522","0,736","2,1","3,6",253.79999999999998,75,524,Pedro Martinez,253.8,253.8,Avg. Double Faults/Match,-0.6750000000000109,"80-
90%"
525,76,Alejandro Tabilo,"253,7","0,638","0,686","0,466","0,719",6,"3,2",253.7,76,525,Alejandro Tabilo,253.7,253.7,Serve Rating,0.0,"80-
90%"
526,76,Alejandro Tabilo,"253,7","0,638","0,686","0,466","0,719",6,"3,2",253.7,76,526,Alejandro Tabilo,253.7,253.7,% 1st Serve,-1.8250000000000135,"80-
90%"
527,76,Alejandro Tabilo,"253,7","0,638","0,686","0,466","0,719",6,"3,2",253.7,76,527,Alejandro Tabilo,253.7,253.7,% 1st Serve Points Won,-3.8375,"80-
90%"
528,76,Alejandro Tabilo,"253,7","0,638","0,686","0,466","0,719",6,"3,2",253.7,76,528,Alejandro Tabilo,253.7,253.7,% 2nd Serve Points Won,-3.662499999999999,"80-
90%"
529,76,Alejandro Tabilo,"253,7","0,638","0,686","0,466","0,719",6,"3,2",253.7,76,529,Alejandro Tabilo,253.7,253.7,% Service Games Won,-8.68750000000001,"80-
90%"
530,76,Alejandro Tabilo,"253,7","0,638","0,686","0,466","0,719",6,"3,2",253.7,76,530,Alejandro Tabilo,253.7,253.7,Avg. Aces/ Match,-2.337499999999997,"80-
90%"
531,76,Alejandro Tabilo,"253,7","0,638","0,686","0,466","0,719",6,"3,2",253.7,76,531,Alejandro Tabilo,253.7,253.7,Avg. Double Faults/Match,-0.2749999999999903,"80-
90%"
532,77,David Goffin,"253,2","0,572","0,704","0,494","0,75","4,6","3,4",253.19999999999996,77,532,David Goffin,253.2,253.2,Serve Rating,0.0,"80-
90%"
533,77,David Goffin,"253,2","0,572","0,704","0,494","0,75","4,6","3,4",253.19999999999996,77,533,David Goffin,253.2,253.2,% 1st Serve,-8.425000000000026,"80-
90%"
534,77,David Goffin,"253,2","0,572","0,704","0,494","0,75","4,6","3,4",253.19999999999996,77,534,David Goffin,253.2,253.2,% 1st Serve Points Won,-2.03750000000002,"80-
90%"
535,77,David Goffin,"253,2","0,572","0,704","0,494","0,75","4,6","3,4",253.19999999999996,77,535,David Goffin,253.2,253.2,% 2nd Serve Points Won,-0.8625000000000053,"80-
90%"
536,77,David Goffin,"253,2","0,572","0,704","0,494","0,75","4,6","3,4",253.19999999999996,77,536,David Goffin,253.2,253.2,% Service Games Won,-5.58750000000001,"80-
90%"
537,77,David Goffin,"253,2","0,572","0,704","0,494","0,75","4,6","3,4",253.19999999999996,77,537,David Goffin,253.2,253.2,Avg. Aces/ Match,-3.7374999999999816,"80-
90%"
538,77,David Goffin,"253,2","0,572","0,704","0,494","0,75","4,6","3,4",253.19999999999996,77,538,David Goffin,253.2,253.2,Avg. Double Faults/Match,-0.4749999999999917,"80-
90%"
539,78,Aslan Karatsev,"251,7","0,593","0,688","0,49","0,749","4,7",5,251.7,78,539,Aslan Karatsev,251.7,251.7,Serve Rating,0.0,"80-
90%"
540,78,Aslan Karatsev,"251,7","0,593","0,688","0,49","0,749","4,7",5,251.7,78,540,Aslan Karatsev,251.7,251.7,% 1st Serve,-6.324999999999997,"80-
90%"
541,78,Aslan Karatsev,"251,7","0,593","0,688","0,49","0,749","4,7",5,251.7,78,541,Aslan Karatsev,251.7,251.7,% 1st Serve Points Won,-3.63750000000001,"80-
90%"
542,78,Aslan Karatsev,"251,7","0,593","0,688","0,49","0,749","4,7",5,251.7,78,542,Aslan Karatsev,251.7,251.7,% 2nd Serve Points Won,-1.2625000000000035,"80-
90%"
543,78,Aslan Karatsev,"251,7","0,593","0,688","0,49","0,749","4,7",5,251.7,78,543,Aslan Karatsev,251.7,251.7,% Service Games Won,-5.687499999999988,"80-
90%"
544,78,Aslan Karatsev,"251,7","0,593","0,688","0,49","0,749","4,7",5,251.7,78,544,Aslan Karatsev,251.7,251.7,Avg. Aces/ Match,-3.637500000000003,"80-
90%"
545,78,Aslan Karatsev,"251,7","0,593","0,688","0,49","0,749","4,7",5,251.7,78,545,Aslan Karatsev,251.7,251.7,Avg. Double Faults/Match,-2.075,"80-
90%"
546,79,Federico Delbonis,"250,9","0,656","0,66","0,477","0,715","3,2","3,1",250.9,79,546,Federico Delbonis,250.9,250.9,Serve Rating,0.0,"90-
100%"
547,79,Federico Delbonis,"250,9","0,656","0,66","0,477","0,715","3,2","3,1",250.9,79,547,Federico Delbonis,250.9,250.9,% 1st Serve,-0.024999999999996,"90-
100%"
548,79,Federico Delbonis,"250,9","0,656","0,66","0,477","0,715","3,2","3,1",250.9,79,548,Federico Delbonis,250.9,250.9,% 1st Serve Points Won,-6.437499999999987,"90-
100%"
549,79,Federico Delbonis,"250,9","0,656","0,66","0,477","0,715","3,2","3,1",250.9,79,549,Federico Delbonis,250.9,250.9,% 2nd Serve Points Won,-2.562499999999992,"90-
100%"
550,79,Federico Delbonis,"250,9","0,656","0,66","0,477","0,715","3,2","3,1",250.9,79,550,Federico Delbonis,250.9,250.9,% Service Games Won,-9.0875,"90-
100%"
551,79,Federico Delbonis,"250,9","0,656","0,66","0,477","0,715","3,2","3,1",250.9,79,551,Federico Delbonis,250.9,250.9,Avg. Aces/ Match,-5.137500000000003,"90-
100%"
552,79,Federico Delbonis,"250,9","0,656","0,66","0,477","0,715","3,2","3,1",250.9,79,552,Federico Delbonis,250.9,250.9,Avg. Double Faults/Match,-0.1750000000000104,"90-
100%"
553,80,Tomas Martin Etcheverry,"250,3","0,676","0,632","0,489","0,692",4,"2,6",250.29999999999998,80,553,Tomas Martin Etcheverry,250.3,250.3,Serve Rating,0.0,"90-
100%"
554,80,Tomas Martin Etcheverry,"250,3","0,676","0,632","0,489","0,692",4,"2,6",250.29999999999998,80,554,Tomas Martin Etcheverry,250.3,250.3,% 1st Serve,2.224999999999993,"90-
100%"
555,80,Tomas Martin Etcheverry,"250,3","0,676","0,632","0,489","0,692",4,"2,6",250.29999999999998,80,555,Tomas Martin Etcheverry,250.3,250.3,% 1st Serve Points Won,-9.587499999999997,"90-
100%"
556,80,Tomas Martin Etcheverry,"250,3","0,676","0,632","0,489","0,692",4,"2,6",250.29999999999998,80,556,Tomas Martin Etcheverry,250.3,250.3,% 2nd Serve Points Won,-1.2125,"90-
100%"
557,80,Tomas Martin Etcheverry,"250,3","0,676","0,632","0,489","0,692",4,"2,6",250.29999999999998,80,557,Tomas Martin Etcheverry,250.3,250.3,% Service Games Won,-11.674999999999995,"90-
100%"
558,80,Tomas Martin Etcheverry,"250,3","0,676","0,632","0,489","0,692",4,"2,6",250.29999999999998,80,558,Tomas Martin Etcheverry,250.3,250.3,Avg. Aces/ Match,-4.237499999999991,"90-
100%"
559,80,Tomas Martin Etcheverry,"250,3","0,676","0,632","0,489","0,692",4,"2,6",250.29999999999998,80,559,Tomas Martin Etcheverry,250.3,250.3,Avg. Double Faults/Match,0.3874999999999898,"90-
100%"
560,81,Federico Coria,"248,3","0,669","0,638","0,492","0,684","2,6","2,6",248.3,81,560,Federico Coria,248.3,248.3,Serve Rating,0.0,"90-
100%"
561,81,Federico Coria,"248,3","0,669","0,638","0,492","0,684","2,6","2,6",248.3,81,561,Federico Coria,248.3,248.3,% 1st Serve,1.5250000000000017,"90-
100%"
562,81,Federico Coria,"248,3","0,669","0,638","0,492","0,684","2,6","2,6",248.3,81,562,Federico Coria,248.3,248.3,% 1st Serve Points Won,-8.987500000000015,"90-
100%"
563,81,Federico Coria,"248,3","0,669","0,638","0,492","0,684","2,6","2,6",248.3,81,563,Federico Coria,248.3,248.3,% 2nd Serve Points Won,-0.9125,"90-
100%"
564,81,Federico Coria,"248,3","0,669","0,638","0,492","0,684","2,6","2,6",248.3,81,564,Federico Coria,248.3,248.3,% Service Games Won,-12.474999999999977,"90-
100%"
565,81,Federico Coria,"248,3","0,669","0,638","0,492","0,684","2,6","2,6",248.3,81,565,Federico Coria,248.3,248.3,Avg. Aces/ Match,-5.637499999999988,"90-
100%"
566,81,Federico Coria,"248,3","0,669","0,638","0,492","0,684","2,6","2,6",248.3,81,566,Federico Coria,248.3,248.3,Avg. Double Faults/Match,0.3874999999999904,"90-
100%"
567,82,Diego Schwartzman,246,"0,672","0,631","0,486","0,697","1,2","3,8",245.99999999999994,82,567,Diego Schwartzman,245.99999999999997,246.0,Serve Rating,0.0,"90-
100%"
568,82,Diego Schwartzman,246,"0,672","0,631","0,486","0,697","1,2","3,8",245.99999999999994,82,568,Diego Schwartzman,245.99999999999997,246.0,% 1st Serve,1.8249999999999948,"90-
100%"
